recordUri	msBiblId	shelfmark	sourceBiblId	sourceBiblUri	sourceBiblString	correspEditionsBiblId
http://syriaca.org/work/526	bib526-7	ms Vatican, Syr. 126, f. 67v	bib526-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 306	bib526-5
http://syriaca.org/work/526	bib526-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib526-4
http://syriaca.org/work/527	bib527-6	ms Lady Meux 6 (?)	bib527-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 307	bib527-5
http://syriaca.org/work/527	bib527-7	ms Vatican, Syr. 126, f. 67v-72	bib527-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 307	bib527-5
http://syriaca.org/work/527	bib527-8	ms Londres, British Library, Or. 4528, f. 164-174	bib527-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 307	
http://syriaca.org/work/527	bib527-9	ms Londres, British Library, Add. 12174, f. 190v-195v	bib527-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 307	
http://syriaca.org/work/527	bib527-16	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib527-4
http://syriaca.org/work/528	bib528-6	ms Lady Meux 6 (?)	bib528-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 308	bib528-5
http://syriaca.org/work/528	bib528-7	ms Vatican, Syr. 126, f. 72-73	bib528-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 308	bib528-5
http://syriaca.org/work/528	bib528-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib528-4
http://syriaca.org/work/529	bib529-6	ms Lady Meux 6 (?)	bib529-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 309	bib529-5
http://syriaca.org/work/529	bib529-7	ms Vatican, Syr. 126, f. 73-73v	bib529-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 309	bib529-5
http://syriaca.org/work/529	bib529-8	ms Londres, British Library, Add. 14650, f. 58-59	bib529-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 309	
http://syriaca.org/work/529	bib529-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib529-4
http://syriaca.org/work/530	bib530-6	ms Lady Meux 6 (?)	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	bib530-5
http://syriaca.org/work/530	bib530-7	ms Vatican, Syr. 126, f. 73v-75	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	bib530-5
http://syriaca.org/work/530	bib530-8	ms Dawra, Monastère chaldéen, cod. 626, f. 156-160	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	
http://syriaca.org/work/530	bib530-9	ms Londres, British Library, Or. 4528, f. 174-177	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	
http://syriaca.org/work/530	bib530-10	ms Londres, British Library, Add. 12174, f. 195v-197	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	
http://syriaca.org/work/530	bib530-11	ms Londres, British Library, Add. 14650, f. 59-61	bib530-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 310	
http://syriaca.org/work/530	bib530-18	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib530-4
http://syriaca.org/work/531	bib531-7	ms Lady Meux 6 (?)	bib531-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 311	bib531-5
http://syriaca.org/work/531	bib531-8	ms Berlin, Königliche Bibliothek, (Sachau 161), f. 8	bib531-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 311	bib531-6
http://syriaca.org/work/531	bib531-9	ms Vatican, Syr. 126, f. 75	bib531-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 311	bib531-6
http://syriaca.org/work/531	bib531-10	ms Londres, British Library, Add. 14650, f. 57v-58	bib531-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 311	
http://syriaca.org/work/531	bib531-17	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib531-4
http://syriaca.org/work/532	bib532-6	ms Lady Meux 6 (?)	bib532-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 312	bib532-5
http://syriaca.org/work/532	bib532-7	ms Vatican, Syr. 126, f. 75	bib532-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 312	bib532-5
http://syriaca.org/work/532	bib532-8	ms Londres, British Library, Add. 14650, f. 61-62	bib532-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 312	
http://syriaca.org/work/532	bib532-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib532-4
http://syriaca.org/work/533	bib533-6	ms Vatican, Syr. 126, f. 75-75v	bib533-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 313	bib533-4
http://syriaca.org/work/533	bib533-7	ms Londres, British Library, Add. 17176, f. 49v	bib533-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 313	bib533-5
http://syriaca.org/work/534	bib534-6	ms Lady Meux 6 (?)	bib534-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 314	bib534-5
http://syriaca.org/work/534	bib534-7	ms Vatican, Syr. 126, f. 75v-78	bib534-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 314	bib534-5
http://syriaca.org/work/534	bib534-8	ms Londres, British Library, Or. 3337, f. 260-277	bib534-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 314	
http://syriaca.org/work/534	bib534-9	ms Londres, British Library, Or. 4528, f. 149-154v	bib534-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 314	
http://syriaca.org/work/534	bib534-10	ms Londres, British Library, Add. 12174, f. 197-200	bib534-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 314	
http://syriaca.org/work/534	bib534-17	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib534-4
http://syriaca.org/work/535	bib535-6	ms Lady Meux 6 (?)	bib535-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 315	bib535-5
http://syriaca.org/work/535	bib535-7	ms Vatican, Syr. 126, f. 78-78v	bib535-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 315	bib535-5
http://syriaca.org/work/535	bib535-8	ms Londres, British Library, Or. 3337, f. 277v-280	bib535-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 315	
http://syriaca.org/work/535	bib535-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib535-4
http://syriaca.org/work/536	bib536-6	ms Lady Meux 6 (?)	bib536-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 316	bib536-5
http://syriaca.org/work/536	bib536-7	ms Vatican, Syr. 126, f. 78v	bib536-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 316	bib536-5
http://syriaca.org/work/536	bib536-8	ms Londres, British Library, Add. 14650, f. 64r-v	bib536-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 316	
http://syriaca.org/work/536	bib536-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib536-4
http://syriaca.org/work/537	bib537-7	ms Lady Meux 6 (?)	bib537-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 317	bib537-6
http://syriaca.org/work/537	bib537-8	ms Vatican, Syr. 126, f. 78v	bib537-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 317	bib537-5
http://syriaca.org/work/537	bib537-9	ms Londres, British Library, Add. 14650, f. 57v	bib537-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 317	bib537-6
http://syriaca.org/work/537	bib537-17	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib537-4
http://syriaca.org/work/537	bib537-18	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib537-5
http://syriaca.org/work/538	bib538-6	ms Lady Meux 6 (?)	bib538-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 318	bib538-5
http://syriaca.org/work/538	bib538-7	ms Vatican, Syr. 126, f. 78v-79	bib538-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 318	bib538-5
http://syriaca.org/work/538	bib538-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib538-4
http://syriaca.org/work/539	bib539-6	ms Lady Meux 6 (?)	bib539-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 319	bib539-5
http://syriaca.org/work/539	bib539-7	ms Vatican, Syr. 126, f. 79v	bib539-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 319	bib539-5
http://syriaca.org/work/539	bib539-8	ms Londres, British Library, Add. 14650, f. 63v-64	bib539-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 319	
http://syriaca.org/work/539	bib539-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib539-4
http://syriaca.org/work/540	bib540-6	ms Lady Meux 6 (?)	bib540-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 320	bib540-5
http://syriaca.org/work/540	bib540-7	ms Vatican, Syr. 126, f. 79v-80	bib540-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 320	bib540-5
http://syriaca.org/work/540	bib540-8	ms Londres, British Library, Or. 4528, f. 177r-v	bib540-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 320	
http://syriaca.org/work/540	bib540-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib540-4
http://syriaca.org/work/541	bib541-6	ms Lady Meux 6 (?)	bib541-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 321	bib541-5
http://syriaca.org/work/541	bib541-7	ms Vatican, Syr. 126, f. 80	bib541-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 321	bib541-5
http://syriaca.org/work/541	bib541-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib541-4
http://syriaca.org/work/542	bib542-6	ms Lady Meux 6 (?)	bib542-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 322	bib542-5
http://syriaca.org/work/542	bib542-7	ms Vatican, Syr. 126, f. 80	bib542-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 322	bib542-5
http://syriaca.org/work/542	bib542-8	ms Londres, British Library, Add. 14650, f. 64	bib542-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 322	
http://syriaca.org/work/542	bib542-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib542-4
http://syriaca.org/work/543	bib543-6	ms Lady Meux 6 (?)	bib543-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 323	bib543-5
http://syriaca.org/work/543	bib543-7	ms Vatican, Syr. 126, f. 80	bib543-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 323	bib543-5
http://syriaca.org/work/543	bib543-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib543-4
http://syriaca.org/work/544	bib544-6	ms Lady Meux 6 (?)	bib544-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 324	bib544-5
http://syriaca.org/work/544	bib544-7	ms Vatican, Syr. 126, f. 80	bib544-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 324	bib544-5
http://syriaca.org/work/544	bib544-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib544-4
http://syriaca.org/work/545	bib545-6	ms Lady Meux 6 (?)	bib545-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 325	bib545-5
http://syriaca.org/work/545	bib545-7	ms Vatican, Syr. 126, f. 80-80v	bib545-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 325	bib545-5
http://syriaca.org/work/545	bib545-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib545-4
http://syriaca.org/work/546	bib546-6	ms Lady Meux 6 (?)	bib546-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 326	bib546-5
http://syriaca.org/work/546	bib546-7	ms Vatican, Syr. 126, f. 80v	bib546-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 326	bib546-5
http://syriaca.org/work/546	bib546-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib546-4
http://syriaca.org/work/547	bib547-6	ms Lady Meux 6 (?)	bib547-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 327	bib547-5
http://syriaca.org/work/547	bib547-7	ms Vatican, Syr. 126, f. 80v	bib547-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 327	bib547-5
http://syriaca.org/work/547	bib547-14	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib547-4
http://syriaca.org/work/548	bib548-6	ms Lady Meux 6 (?)	bib548-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 328	bib548-5
http://syriaca.org/work/548	bib548-7	ms Vatican, Syr. 126, f. 80v-81	bib548-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 328	bib548-5
http://syriaca.org/work/548	bib548-8	ms Londres, British Library, Add. 12174, f. 200r-v	bib548-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 328	
http://syriaca.org/work/548	bib548-15	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib548-4
http://syriaca.org/work/549	bib549-6	ms Londres, British Library, Add. 12173	bib549-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 329	bib549-5
http://syriaca.org/work/549	bib549-7	ms Vatican, Syr. 126, f. 81-126	bib549-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 329	bib549-5
http://syriaca.org/work/549	bib549-10	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib549-4
http://syriaca.org/work/551	bib551-6	ms Londres, British Library, Add. 12173	bib551-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 331	bib551-5
http://syriaca.org/work/551	bib551-7	ms Vatican, Syr. 126, f. 126-178v + Borg. Syr. 39, f. 81v-83v (extrait)	bib551-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 331	bib551-5
http://syriaca.org/work/551	bib551-10	The manuscript witnesses for edition 1 are undetermined.	bib250-1		,  	bib551-4
http://syriaca.org/work/552	bib552-5	ms Vatican, Syr. 126, f. 178v-179	bib552-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 332	
http://syriaca.org/work/554	bib554-3	ms Londres, British Library, Add. 17262, f. 97v-101v	bib554-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 334	
http://syriaca.org/work/555	bib555-8	ms Londres, British Library, Add. 12174, f. 142v-145v + ms Berlin, Königliche Bibliothek, syr 26 (Sachau 321), f. 105-108v	bib555-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 335	bib555-6
http://syriaca.org/work/555	bib555-9	ms Londres, British Library, Add. 12174, f. 142v-145v	bib555-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 335	bib555-7
http://syriaca.org/work/555	bib555-10	ms Paris, Collection Patrologia Orientalis (Brière)	bib555-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 335	
http://syriaca.org/work/555	bib555-11	ms Leiden, Rijksuniversiteit, or. 2356 (cod. 1640)	bib555-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 335	
http://syriaca.org/work/555	bib555-12	ms Damas, Patriarcat syrien orthodoxe, cod. 12/17 (olim ms Dayr az-Za‘faran, cod. parch. 18 (Dolabany)), f. 163-165	bib555-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 335	
http://syriaca.org/work/556	bib556-6	ms Berlin, Königliche Bibliothek, syr. 26 (Sachau 321), f. 105r	bib556-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 336	
http://syriaca.org/work/557	bib557-4	ms Londres, British Library, Add. 12174, f. 141-142v + ms Berlin, Königliche Bibliothek, syr 26 (Sachau 321), f. 103r-104v	bib557-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 337	
http://syriaca.org/work/558	bib558-5	mss Londres, British Library, Add. 12174, f. 152-165v + Add. 14622, f. 1-27v + ms Berlin, Königliche Bibliothek, syr 26 (Sachau 321), f. 147v-166	bib558-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 338	bib558-3
http://syriaca.org/work/558	bib558-6	ms Damas, Patriarcat syrien orthodoxe, cod. 12/18 (olim ms Dayr az-Za‘faran, cod. 19), f. 48v-57	bib558-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 338	bib558-4
http://syriaca.org/work/558	bib558-9	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib558-4
http://syriaca.org/work/559	bib559-4	mss Londres, British Library, Add. 17202, f. 10-25v + Rich. 7190, f. 319-329 + Add. 12154 + ms Vatican, Syr. 145	bib559-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 339	
http://syriaca.org/work/560	bib560-7	et (2): ms Londres, British Library, Add. 17202, f. 25v-43	bib560-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 340	bib560-5
http://syriaca.org/work/560	bib560-8	ms Leiden, Rijksuniversiteit, or. 2356 (cod. 1640)	bib560-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 340	bib560-6
http://syriaca.org/work/560	bib560-11	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib560-6
http://syriaca.org/work/561	bib561-3	mss Londres, British Library, Add. 17202, f. 43-48v	bib561-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 341	
http://syriaca.org/work/562	bib562-4	et (2): ms Londres, British Library, Add. 17202, f. 48v-49	bib562-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 342	bib562-2
http://syriaca.org/work/562	bib562-5	ms Leiden, Rijksuniversiteit, or. 2356 (cod. 1640)	bib562-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 342	bib562-3
http://syriaca.org/work/562	bib562-9	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib562-3
http://syriaca.org/work/563	bib563-6	et (2): ms Londres, British Library, Add. 17202, f. 50v-58	bib563-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 343	bib563-4
http://syriaca.org/work/563	bib563-7	ms Leiden, Rijksuniversiteit, or. 2356 (cod. 1640)	bib563-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 343	bib563-5
http://syriaca.org/work/563	bib563-8	ms Londres, British Library, Add. 14641, f. 150-157	bib563-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 343	
http://syriaca.org/work/563	bib563-10	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib563-5
http://syriaca.org/work/564	bib564-7	ms Paris, Bibliothèque nationale, syr. 377, f. 219r-241v	bib564-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 344	
http://syriaca.org/work/564	bib564-8	ms Cambridge (Mass.), Harvard University Library, Syr. 59, f. 50-71v	bib564-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 344	
http://syriaca.org/work/565	bib565-9	ms Londres, British Library, Add. 14573, f. 3v-20v (mutilé du début) + ms Vatican, Syr. 117, f. 132v-139v + ms Dublin, Trinity College Library, B 5.18 (1506)	bib565-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 345	bib565-4
http://syriaca.org/work/565	bib565-10	ms Vatican, Syr. 117, f. 132v-139v (?)	bib565-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 345	bib565-5
http://syriaca.org/work/565	bib565-11	ms Sinai, Monastère Sainte-Catherine, Sparagma 31 (fgt)	bib565-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 345	bib565-6
http://syriaca.org/work/565	bib565-12	ms Birmingham, Selly Oak College Library, Coll. Mingana, Syr. 545, f. 170-186	bib565-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 345	bib565-7
http://syriaca.org/work/565	bib565-19	The manuscript witnesses for edition 3 are undetermined.	bib250-1		,  	bib565-6
http://syriaca.org/work/565	bib565-20	The manuscript witnesses for edition 4 are undetermined.	bib250-1		,  	bib565-7
http://syriaca.org/work/566	bib566-5	ms Londres, British Library, Add. 14592, f. 62v-63v + ms Vatican, Syr. 92	bib566-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 346	bib566-3
http://syriaca.org/work/566	bib566-6	ms Londres, British Library, Add. 14592, f. 62v-63v	bib566-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 346	bib566-4
http://syriaca.org/work/566	bib566-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib566-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 346	
http://syriaca.org/work/567	bib567-5	mss Londres, British Library, Add. 14592, f. 63v-64v + Add. 12155 + ms Vatican, Syr. 92	bib567-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 347	bib567-3
http://syriaca.org/work/567	bib567-6	ms Londres, British Library, Add. 14592, f. 63v-64v	bib567-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 347	bib567-4
http://syriaca.org/work/567	bib567-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib567-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 347	
http://syriaca.org/work/568	bib568-5	ms Londres, British Library, Add. 14592, f. 64v-65 + ms Vatican, Syr. 92	bib568-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 348	bib568-3
http://syriaca.org/work/568	bib568-6	ms Londres, British Library, Add. 14592, f. 64v-65	bib568-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 348	bib568-4
http://syriaca.org/work/568	bib568-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib568-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 348	
http://syriaca.org/work/569	bib569-5	ms Londres, British Library, Add. 14592, f. 65-66 + ms Vatican, Syr. 92	bib569-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 350	bib569-3
http://syriaca.org/work/569	bib569-6	ms Londres, British Library, Add. 14592, f. 65-66	bib569-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 350	bib569-4
http://syriaca.org/work/569	bib569-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib569-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 350	
http://syriaca.org/work/570	bib570-5	ms Londres, British Library, Add. 14592, f. 66-67 + ms Vatican, Syr. 92	bib570-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 351	bib570-3
http://syriaca.org/work/570	bib570-6	ms Londres, British Library, Add. 14592, f. 66-67	bib570-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 351	bib570-4
http://syriaca.org/work/570	bib570-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib570-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 351	
http://syriaca.org/work/571	bib571-5	et (2): ms Londres, British Library, Add. 14592, f. 67r-v	bib571-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 352	bib571-3
http://syriaca.org/work/571	bib571-6	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib571-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 352	bib571-4
http://syriaca.org/work/571	bib571-9	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib571-4
http://syriaca.org/work/572	bib572-5	mss Londres, British Library, Add. 14592, f. 67v-68v + Add. 17130	bib572-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 353	bib572-3
http://syriaca.org/work/572	bib572-6	ms Londres, British Library, Add. 14592, f. 67v-68v	bib572-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 353	bib572-4
http://syriaca.org/work/572	bib572-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib572-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 353	
http://syriaca.org/work/573	bib573-5	mss Londres, British Library, Add. 14592, f. 68v-69 + Add. 17130	bib573-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 354	bib573-3
http://syriaca.org/work/573	bib573-6	ms Londres, British Library, Add. 14592, f. 68v-69	bib573-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 354	bib573-4
http://syriaca.org/work/573	bib573-7	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib573-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 354	
http://syriaca.org/work/574	bib574-5	et (2): ms Londres, British Library, Add. 14592, f. 69r-v	bib574-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 355	bib574-3
http://syriaca.org/work/574	bib574-6	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib574-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 355	bib574-4
http://syriaca.org/work/574	bib574-9	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib574-4
http://syriaca.org/work/575	bib575-5	et (2): ms Londres, British Library, Add. 14592, f. 69v-70	bib575-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 356	bib575-3
http://syriaca.org/work/575	bib575-6	ms Dar‘un-Harissa, Dayr al-Sharfeh, Résidence patriarcale syrienne catholique, Rahmani 118 = Sony 205	bib575-1	http://syriaca.org/bibl/649	Bibliotheca Hagiographica Syriaca, entry 356	bib575-4
http://syriaca.org/work/575	bib575-9	The manuscript witnesses for edition 2 are undetermined.	bib250-1		,  	bib575-4
