uri,shelfmark,hmml_project_number,country,city,holding_institution,repository,collection,support,hmml_genres,locus,height_cm,width_cm,layout,date_after,date_before
https://w3id.org/vhmml/readingRoom/view/512703,SOAH 00378,SOAH 00378,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-154v,,,"1 column, 17 lines per page",1756,1756
https://w3id.org/vhmml/readingRoom/view/512705,SOAH 00380,SOAH 00380,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-187v,,,"1 column, 17 lines per page",1659,1659
https://w3id.org/vhmml/readingRoom/view/512706,SOAH 00381,SOAH 00381,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-195v,,,"1 column, 24-26 lines per page",1714,1754
https://w3id.org/vhmml/readingRoom/view/512707,SOAH 00382,SOAH 00382,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-86,,,"2 columns, 21 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/512708,SOAH 00383,SOAH 00383,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-72,,,"2 columns, 21 lines per page",1781,1781
https://w3id.org/vhmml/readingRoom/view/512709,SOAH 00384,SOAH 00384,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-126v,,,"1 column, 19 lines per page",1500,1600
https://w3id.org/vhmml/readingRoom/view/512712,SOAH 00387,SOAH 00387,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-119v,,,"2 columns, 21 lines per page",1500,1600
https://w3id.org/vhmml/readingRoom/view/512713,SOAH 00388,SOAH 00388,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-190v,,,"1 column, 18 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512715,SOAH 00391,SOAH 00391,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-442,,,"2 columns, 20 lines per page",1963,1963
https://w3id.org/vhmml/readingRoom/view/512716,SOAH 00392,SOAH 00392,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-255v,,,"2 columns, 20 lines per page",1935,1935
https://w3id.org/vhmml/readingRoom/view/512718,SOAH 00394,SOAH 00394,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-95,,,"2 columns, 20 lines per page",1961,1961
https://w3id.org/vhmml/readingRoom/view/512719,SOAH 00395,SOAH 00395,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-152,,,"2 columns, 20 lines per page",1961,1961
https://w3id.org/vhmml/readingRoom/view/512722,SOAH 00398,SOAH 00398,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-500,,,"2 columns, 20 lines per page",1935,1935
https://w3id.org/vhmml/readingRoom/view/512723,SOAH 00399,SOAH 00399,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-150,,,"2 columns, 20 lines per page",1960,1960
https://w3id.org/vhmml/readingRoom/view/512724,SOAH 00400 A,SOAH 00400,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian) | Lectionaries,fol. 2r-31v,,,"1 column, 19 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/512724,SOAH 00400 B,SOAH 00400,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian) | Lectionaries,fol. 32r-58v,,,"1 column, 18 lines per page",1914,1914
https://w3id.org/vhmml/readingRoom/view/512727,SOAH 00403,SOAH 00403,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-102v,,,"2 columns, 24 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512729,SOAH 00405,SOAH 00405,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),pages 1-14,,,"1 column, 18 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/512731,SOAH 00407,SOAH 00407,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-318v,,,"2 columns, 21 lines per page",1500,1700
https://w3id.org/vhmml/readingRoom/view/512732,SOAH 00408,SOAH 00408,Syria,Homs,,Syriac Orthodox Church. Archdiocese of Homs,SOAH,PAPER,Liturgical books (Eastern Christian),fol. 1r-240v,,,"1 column, 25 lines per page",1824,1824
https://w3id.org/vhmml/readingRoom/view/512793,Syr 7/8,SCAA SL07 08,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL07,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 13 lines per page",1824,1824
https://w3id.org/vhmml/readingRoom/view/512794,Syr 7/9,SCAA SL07 09,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL07,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1844,1844
https://w3id.org/vhmml/readingRoom/view/512795,Syr 7/10,SCAA SL07 10,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL07,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 15 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512798,Syr 8/3 bis,SCAA SL08 03bis,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL08 03bis,PAPER,Dictionaries,,,,"2 columns, 20 lines per page",1600,1628
https://w3id.org/vhmml/readingRoom/view/512806,Ar 7/174,SCAA 00007 174,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Prayers | Liturgical texts,,,,"1 column, 11 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512824,Ar 7/192,SCAA 00007 192,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Commentaries,,,,"1 column, lines variable",1908,2000
https://w3id.org/vhmml/readingRoom/view/512834,Ar 7/202,SCAA 00007 202,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Dictionaries,,,,"4 columns, 24 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512840,Ar 7/208,SCAA 00007 208,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Grammars | Dictionaries,,,,Columns and lines variable,1871,1900
https://w3id.org/vhmml/readingRoom/view/512850,Ar 7/218,SCAA 00007 218,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 13 lines per page",1968,1968
https://w3id.org/vhmml/readingRoom/view/512851,Ar 7/219,SCAA 00007 219,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/512857,Ar 7/225,SCAA 00007 225,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Prayers | Hymns,,,,"1 column, 11 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512861,Ar 7/229,SCAA 00007 229,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,,,,,"1 column, lines variable",1900,2000
https://w3id.org/vhmml/readingRoom/view/512864,Ar 7/232,SCAA 00007 232,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical texts,,,,"1 column, 11 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512882,Ar 7/250,SCAA 00007 250,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512892,Ar 7/260,SCAA 00007 260,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512897,Ar 7/265,SCAA 00007 265,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA,PAPER,Liturgical texts,,,,"1 column, 17 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512899,Syr 3/15,SCAA SL03 15,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL03,PAPER,Liturgical books (Eastern Christian),,,,"1-2 columns, 15 lines per page",1869,1869
https://w3id.org/vhmml/readingRoom/view/512901,Syr 5/9,SCAA SL05 09,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL05,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16-19 lines per page",1500,1600
https://w3id.org/vhmml/readingRoom/view/512902,Syr 5/13,SCAA SL05 13,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL05,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1775,1775
https://w3id.org/vhmml/readingRoom/view/512903,Syr 5/16,SCAA SL05 16,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL05,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512904,Syr 5/21,SCAA SL05 21,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL05,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 11-17 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512905,Syr 5/22,SCAA SL05 22,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL05,PAPER,Prayers | Liturgical texts,,,,"1 column, 18 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512906,Syr 9/58,SCAA SL09 58,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1-2 columns, 20-27 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512908,Syr 9/60,SCAA SL09 60,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Bibles,,,,"2 columns, 31 lines per page",1500,1600
https://w3id.org/vhmml/readingRoom/view/512909,Syr 9/61,SCAA SL09 61,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Prayers | Liturgical texts | Apologetic writings,,,,"1 column, 15-23 lines per page",1826,1826
https://w3id.org/vhmml/readingRoom/view/512910,Syr 9/62,SCAA SL09 62,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512912,Syr 9/64,SCAA SL09 64,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 14 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512913,Syr 9/65,SCAA SL09 65,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1899,1899
https://w3id.org/vhmml/readingRoom/view/512914,Syr 9/66,SCAA SL09 66,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Prayers | Prayer books,,,,"1 column, 12 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512915,Syr 9/67,SCAA SL09 67,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Hymns | Sermons | Calendars | Liturgical texts,,,,"1 column, 13-19 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512916,Syr 9/68,SCAA SL09 68,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,,,,,"1 column, 29-33 lines per page",1890,1890
https://w3id.org/vhmml/readingRoom/view/512917,Syr 9/69,SCAA SL09 69,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 13 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/512918,Syr 9/70,SCAA SL09 70,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 9 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512919,Syr 9/71,SCAA SL09 71,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Dictionaries,,,,"2 columns, 13 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512922,Syr 9/74,SCAA SL09 74,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,,,,,"1 column, 23 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512933,Syr 9/85,SCAA SL09 85,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 13 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512934,Syr 9/86,SCAA SL09 86,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Prayers,,,,"1 column, 14 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512935,Syr 9/87,SCAA SL09 87,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian) | Lectionaries | Evangeliaries,,,,"1 column, 24 lines per page",1889,1889
https://w3id.org/vhmml/readingRoom/view/512936,Syr 9/88,SCAA SL09 88,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512937,Syr 9/89,SCAA SL09 89,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 17 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512938,Syr 9/90,SCAA SL09 90,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 13 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/512939,Syr 9/91,SCAA SL09 91,Syria,Aleppo,,Syriac Catholic Church. Archdiocese of Aleppo,SCAA SL09,PAPER,Liturgical texts | Hagiographies | Prayers,,,,"1 column, 11-21 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/517927,MS 44,LMMO 00044,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 1r-116v,,,"1 column, 18-28 lines per page",1826,1826
https://w3id.org/vhmml/readingRoom/view/518003,LMMO 00115,LMMO 00115,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian) | Prayer books,fol. 1r-105v,,,"1 column, 13 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/518006,MS 121,LMMO 00121,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-83v,,,"2 columns, 25-26 lines per page",1757,1757
https://w3id.org/vhmml/readingRoom/view/518027,MS 158 A,LMMO 00158,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Grammars | Liturgical books (Eastern Christian) | Prayers,fol. 1r-27v,,,"1 column, 19 lines per page",1813,1813
https://w3id.org/vhmml/readingRoom/view/518027,MS 158 B,LMMO 00158,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Grammars | Liturgical books (Eastern Christian) | Prayers,fol. 28r-74v,,,"1 column, 8-16 lines per page",,
https://w3id.org/vhmml/readingRoom/view/518044,LMMO 00074,LMMO 00074,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Homiliaries,fol. 1r-210v,,,"1 column, 20-22 lines per page",1896,1896
https://w3id.org/vhmml/readingRoom/view/518053,MS 120,LMMO 00120,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-39v,,,"1 column, 19 lines per page",1733,1733
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 A,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 1r-24v,,,"1 column, 15 lines per page",,
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 B,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 25r-63v,,,"1 column, 15-18 lines per page",,
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 C,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 64r-69v,,,"1 column,  11-22 lines per page",1622,1622
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 D,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 70r-85v,,,"1 column, 16 lines per page",1625,1700
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 E,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 86r-93v,,,"1 column, 16-17 lines per page",1625,1700
https://w3id.org/vhmml/readingRoom/view/518092,MS 192 F,LMMO 00192,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 98r-147v,,,,,
https://w3id.org/vhmml/readingRoom/view/518115,MS 292,LMMO 00292,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian) | Prayers | Prayer books,fol. 1r-96v,,,"1 column, 18 lines per page",1846,1846
https://w3id.org/vhmml/readingRoom/view/518116,MS 293,LMMO 00293,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian) | Prayers | Prayer books,fol. 1r-123v,,,"1 column, 11 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/518120,MS 297,LMMO 00297,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Grammars,fol. 1r-100v,,,"1 column, 21 lines per page",1860,1860
https://w3id.org/vhmml/readingRoom/view/518137,MS 314 A,LMMO 00314,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Bibles | Liturgical books (Eastern Christian),fol. 1r-222v,,,"1 column, 19 lines per page",1747,1747
https://w3id.org/vhmml/readingRoom/view/518137,MS 314 B,LMMO 00314,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Bibles | Liturgical books (Eastern Christian),fol. 165v-219r,,,"1 column, 19 lines per page",,
https://w3id.org/vhmml/readingRoom/view/518153,MS 330,LMMO 00330,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-94v,,,"1 column, 17 lines per page",1902,1902
https://w3id.org/vhmml/readingRoom/view/518160,MS 337,LMMO 00337,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Grammars,fol. 1r-68v,,,"1 column, 18 lines per page",1891,1893
https://w3id.org/vhmml/readingRoom/view/518162,MS 339,LMMO 00339,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Grammars,fol. 1r-211v,,,"1 column, 13 lines per page",1861,1861
https://w3id.org/vhmml/readingRoom/view/518164,MS 341,LMMO 00341,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 1r-114v,,,"1 column, 20 lines per page",1873,1873
https://w3id.org/vhmml/readingRoom/view/518166,MS 343,LMMO 00343,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Sermons,fol. 1-59,,,"1 column, 20 lines per page",1902,1902
https://w3id.org/vhmml/readingRoom/view/518209,MS 525,LMMO 00525,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Commentaries | Liturgical books (Eastern Christian),fol. 1v-144v,,,"1 column,  19 lines per page",1858,1858
https://w3id.org/vhmml/readingRoom/view/518245,MS 254,LMMO 00254,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,,fol. 1r-82v,,,"2 columns, 20 lines per page",1905,1905
https://w3id.org/vhmml/readingRoom/view/518248,MS 257,LMMO 00257,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-167v,,,"2 columns, 25 lines per page",1802,1802
https://w3id.org/vhmml/readingRoom/view/518272,MS 281,LMMO 00281,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-142v,,,"1 column, 18 lines per page",1705,1705
https://w3id.org/vhmml/readingRoom/view/518279,MS 288,LMMO 00288,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-258v,,,"1 column, 21 lines per page",1862,1862
https://w3id.org/vhmml/readingRoom/view/518280,MS 289,LMMO 00289,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian) | Prayers | Prayer books,fol. 1r-92v,,,"1 column, 13 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/518283,MS 354,LMMO 00354,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-24v,,,"1 column, 17 lines per page",1860,1860
https://w3id.org/vhmml/readingRoom/view/518370,MS 447,LMMO 00447,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Historical works,fol. 1r-55v,,,1 column,1900,2000
https://w3id.org/vhmml/readingRoom/view/518371,MS 448,LMMO 00448,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),fol. 1r-66v,,,"1 column, 16 lines per page",1820,1820
https://w3id.org/vhmml/readingRoom/view/518403,MS 497,LMMO 00497,Lebanon,Jūniyah,,Lebanese Maronite Missionary Order,LMMO,PAPER,Liturgical books (Eastern Christian),pages 1-133,,,"2 columns, 26 lines per page",1934,1934
https://w3id.org/vhmml/readingRoom/view/518613,Syriac MS 2,LSEM 00001,United States,Saint Paul (Minn.),,Luther Seminary,LSEM,PAPER,Poems | Sermons,,30.0,20.5,"1 column, 27 lines per page",1615,1615
https://w3id.org/vhmml/readingRoom/view/519101,SHMA 00001,SHMA 00001,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian) | Lectionaries,fol. 1-113,,,"1 column, 8 lines per page",1900,1950
https://w3id.org/vhmml/readingRoom/view/519102,SHMA 00002,SHMA 00002,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Church records,fol. 1-77,,,,1890,1914
https://w3id.org/vhmml/readingRoom/view/519103,SHMA 00003,SHMA 00003,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Poems | Prayers,fol. 1-95,,,"1 column, 12 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/519104,SHMA 00004,SHMA 00004,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Poems,fol. 1-24,,,"1 column, 11 lines per page",1865,1865
https://w3id.org/vhmml/readingRoom/view/519107,SHMA 00007,SHMA 00007,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,,fol. 1-60,,,"1 column, 15 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/519108,SHMA 00008 A,SHMA 00008,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian) | Prayer books | Catechisms,"fol. 1-95, 110-226",,,"1 column, 10 lines per page",1925,1925
https://w3id.org/vhmml/readingRoom/view/519108,SHMA 00008 B,SHMA 00008,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian) | Prayer books | Catechisms,fol. 96-109,,,,1908,1908
https://w3id.org/vhmml/readingRoom/view/519109,SHMA 00009,SHMA 00009,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian),fol. 1-67,,,"1 column, 14 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/519110,SHMA 00010,SHMA 00010,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical texts,fol. 1-60,,,"1 column, 17 lines per page",1866,1866
https://w3id.org/vhmml/readingRoom/view/519111,SHMA 00011,SHMA 00011,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Poems | Prayer books,fol. 1-183,,,"1 column, 12 lines per page",1925,1925
https://w3id.org/vhmml/readingRoom/view/519112,SHMA 00012,SHMA 00012,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Poems,fol. 1-8,,,"1 column, 15 lines per page",1900,1950
https://w3id.org/vhmml/readingRoom/view/519113,SHMA 00013,SHMA 00013,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian),fol. 1-47,,,"1 column, 17 lines per page",1700,1800
https://w3id.org/vhmml/readingRoom/view/519115,SHMA 00015,SHMA 00015,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Liturgical books (Eastern Christian),fol. 1-4,,,"1 column, 13 lines per page",1600,1700
https://w3id.org/vhmml/readingRoom/view/519116,SHMA 00016,SHMA 00016,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Bibles,fol. 1-177,,,"1 column, 18 lines per page",1866,1866
https://w3id.org/vhmml/readingRoom/view/519117,SHMA 00017,SHMA 00017,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Bibles,fol. 1-94,,,"1 column, 19 lines per page",1880,1880
https://w3id.org/vhmml/readingRoom/view/519118,SHMA 00018,SHMA 00018,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Bibles | Poems,fol. 1-300,,,"1 column, 17 lines per page",1912,1912
https://w3id.org/vhmml/readingRoom/view/519119,SHMA 00019,SHMA 00019,Iraq,‘Aynkāwah,,Syriac Heritage Museum,SHMA,PAPER,Correspondence,fol. 1-128,,,"1 column, 19 lines per page",1899,1932
